Header,C7_x,C7_y,C7_z,RSCAP_x,RSCAP_y,RSCAP_z,ISTRN_x,ISTRN_y,ISTRN_z,LPSIS_x,LPSIS_y,LPSIS_z,RPSIS_x,RPSIS_y,RPSIS_z,RSTHI_x,RSTHI_y,RSTHI_z,RPTHI_x,RPTHI_y,RPTHI_z,RATHI_x,RATHI_y,RATHI_z,RLKNEE_x,RLKNEE_y,RLKNEE_z,RMKNEE_x,RMKNEE_y,RMKNEE_z,RSTIB_x,RSTIB_y,RSTIB_z,RATIB_x,RATIB_y,RATIB_z,RPTIB_x,RPTIB_y,RPTIB_z,RLANK_x,RLANK_y,RLANK_z,RMANK_x,RMANK_y,RMANK_z,RHEEL_x,RHEEL_y,RHEEL_z,RLTOE_x,RLTOE_y,RLTOE_z,RMSTOE_x,RMSTOE_y,RMSTOE_z,RMTOE_x,RMTOE_y,RMTOE_z,LSTHI_x,LSTHI_y,LSTHI_z,LPTHI_x,LPTHI_y,LPTHI_z,LATHI_x,LATHI_y,LATHI_z,LLKNEE_x,LLKNEE_y,LLKNEE_z,LPSHANK_x,LPSHANK_y,LPSHANK_z,LPANK_x,LPANK_y,LPANK_z,LLSANK_x,LLSANK_y,LLSANK_z,LLPANK_x,LLPANK_y,LLPANK_z,LHEEL_x,LHEEL_y,LHEEL_z,LMTOE_x,LMTOE_y,LMTOE_z,LMSTOE_x,LMSTOE_y,LMSTOE_z,LLTOE_x,LLTOE_y,LLTOE_z,LASHANK_x,LASHANK_y,LASHANK_z,LASIS_x,LASIS_y,LASIS_z,LMKNEE_x,LMKNEE_y,LMKNEE_z,RASIS_x,RASIS_y,RASIS_z,SSTRN_x,SSTRN_y,SSTRN_z
640,0.481640625,0.884598510742188,1.672806640625,0.60076953125,0.746585144042969,1.45043347167969,0.51357666015625,1.07340991210937,1.30311340332031,0.44489892578125,0.721107482910156,1.08901684570313,0.550155151367188,0.70453271484375,1.09204504394531,0.731930236816406,0.870440002441406,0.819153930664063,0.72127099609375,0.833023071289063,0.771540832519531,0.716584594726563,0.886817565917969,0.763919311523438,0.706621276855469,0.83263134765625,0.55446728515625,0.565521728515625,0.853844848632813,0.534784729003906,0.725013732910156,0.68448779296875,0.421515899658203,0.711241333007812,0.631763000488281,0.397746978759766,0.720921569824219,0.677690246582031,0.361069396972656,0.721359069824219,0.524404418945313,0.203946716308594,0.611301818847656,0.558755920410156,0.179101501464844,0.644708679199219,0.417566711425781,0.196952072143555,0.756468139648438,0.57315234375,0.0640527877807617,0.694145324707031,0.639872924804687,0.0623859634399414,0.63084912109375,0.613064331054687,0.0361882171630859,0.320876129150391,0.898138977050781,0.844019592285156,0.331515747070313,0.941173767089844,0.8029716796875,0.334273803710938,0.885920104980469,0.787592163085937,0.351736968994141,0.957366882324219,0.535595153808594,0.473283416748047,0.953056823730469,0.455615661621094,0.415411682128906,0.980929870605469,0.181832717895508,0.465449432373047,1.05909948730469,0.145059875488281,0.467006805419922,1.03762377929687,0.106309074401855,0.426185180664063,0.937512512207031,0.0419020767211914,0.462349884033203,1.17219372558594,0.0437841949462891,0.399339813232422,1.18316125488281,0.0978466873168945,0.330014617919922,1.16294836425781,0.0404312019348145,0.473399230957031,0.999294799804687,0.483269989013672,0.374288848876953,0.980783996582031,1.06029650878906,0.455833740234375,0.961312622070313,0.535340209960937,0.699226928710938,0.944850341796875,1.08063952636719,0.487848754882812,1.06457299804687,1.5007734375
641,0.472885823567709,0.886938273111979,1.67613696289062,0.590156555175782,0.746066202799479,1.45459773763021,0.506323567708334,1.07285831705729,1.3025136311849,0.433030741373698,0.71565468343099,1.09359488932292,0.538387044270834,0.699431681315105,1.09458711751302,0.728396850585938,0.890808166503905,0.82303037516276,0.718462992350261,0.857255716959634,0.773214070638021,0.714667419433594,0.911475362141926,0.77003515625,0.708130777994792,0.871318705240883,0.558686787923177,0.569568603515625,0.903122375488279,0.535815511067708,0.724367492675781,0.717457377115883,0.435975575764973,0.709106038411458,0.664271321614581,0.414867960611978,0.720419840494791,0.707098002115884,0.375588968912759,0.72131797281901,0.543680175781249,0.234443074544269,0.61218495686849,0.578177571614582,0.20540584818522,0.641053812662761,0.445770497639972,0.253451436360674,0.753795776367188,0.561547607421875,0.0832630259195949,0.697703857421873,0.629530822753906,0.0708168996175103,0.62949951171875,0.599732869466146,0.0515587463378896,0.313230468750001,0.888563822428386,0.846283386230469,0.324481740315757,0.931202189127606,0.804456237792969,0.326947397867839,0.874817586263021,0.790479044596354,0.346389394124349,0.93927714029948,0.536694234212239,0.468841664632162,0.93323758951823,0.45812163289388,0.413733174641927,0.954722635904949,0.183135604858398,0.463665110270183,1.03199768066406,0.144438700358073,0.46664887491862,1.00923358154297,0.107657608032227,0.425994415283203,0.908477152506512,0.0424955863952637,0.462220326741536,1.14337679036458,0.04269420115153,0.398461018880208,1.1546718343099,0.0963712539672851,0.32953012084961,1.13412915039063,0.0385208155314128,0.470323760986326,0.981055908203124,0.488277374267573,0.365083658854167,0.978031901041667,1.06722961425781,0.451244181315105,0.943068888346355,0.538049438476563,0.691455627441407,0.940461364746094,1.08512097167969,0.480311462402344,1.06562858072917,1.50155025227865
642,0.46530605061849,0.887025899251302,1.67844600423177,0.580955322265625,0.743073018391927,1.45734920247396,0.500274241129558,1.06907592773438,1.30220430501302,0.426308400472005,0.708723409016927,1.09608923339844,0.531356547037761,0.693910359700521,1.09467545572917,0.724723937988281,0.909710673014323,0.831034688313802,0.716475708007813,0.880116658528645,0.778519795735677,0.711360961914062,0.934001586914062,0.778631266276041,0.708658365885417,0.909323364257811,0.56691855875651,0.569001281738281,0.943758483886718,0.544073140462239,0.721748006184896,0.752430033365884,0.451757680257161,0.707144714355469,0.698066345214843,0.433019470214843,0.719633321126302,0.738776367187499,0.393043690999348,0.719597473144531,0.569948486328124,0.261348765055338,0.610987080891927,0.604829671223958,0.228636515299478,0.634297729492188,0.484850046793619,0.299172688802082,0.75001611328125,0.562749348958333,0.109521278381347,0.698957132975261,0.630266499837239,0.0891956176757809,0.631873494466146,0.600519734700521,0.0707304433186844,0.304198343912761,0.876686889648438,0.848690775553385,0.316480723063151,0.918094441731771,0.805431030273437,0.319903554280599,0.862637797037761,0.79318798828125,0.34159619140625,0.920476603190105,0.537862223307292,0.464521820068359,0.912539326985678,0.460577921549479,0.411752400716146,0.927441060384115,0.184837824503581,0.462046346028646,1.00439642333984,0.144174652099609,0.465274169921875,0.980483825683595,0.108012624104818,0.425642669677734,0.879092102050782,0.0427947235107422,0.461938598632813,1.1141826578776,0.0426030756632489,0.397935404459635,1.12578369140625,0.0953631184895833,0.328954742431641,1.10470694986979,0.0374480158487956,0.463616933186849,0.959708089192709,0.486132161458333,0.355641784667969,0.972110982259115,1.06978971354167,0.447031392415365,0.923084615071615,0.541580342610677,0.684337727864583,0.935216512044271,1.08868937174479,0.475669728597005,1.06500089518229,1.50237320963542
643,0.459504211425781,0.885357727050781,1.680470703125,0.573291931152344,0.73819873046875,1.45946740722656,0.495236389160156,1.06362768554687,1.30297241210938,0.423373962402344,0.701509338378906,1.09634509277344,0.527589660644531,0.689752563476563,1.09172802734375,0.721685424804687,0.923578369140625,0.841323181152344,0.714622131347656,0.89762451171875,0.786863708496094,0.708563720703125,0.951574829101563,0.790417724609375,0.707445739746094,0.941456970214844,0.577537658691406,0.567104797363281,0.977640869140625,0.556142944335937,0.717664855957031,0.781737060546875,0.467187377929688,0.702304931640625,0.727133666992188,0.449899047851562,0.715125427246094,0.766946960449219,0.407914154052734,0.713693237304687,0.597728881835938,0.277871185302734,0.60466015625,0.630190795898438,0.247204925537109,0.633081970214844,0.506005279541016,0.309311065673828,0.747063415527344,0.60224755859375,0.125925704956055,0.692725830078125,0.667954895019531,0.111147155761719,0.627463012695312,0.637280517578125,0.0890082931518555,0.296668365478516,0.864036071777344,0.850320983886719,0.311883666992188,0.9069736328125,0.806303833007812,0.314767883300781,0.850629760742188,0.79592333984375,0.337789703369141,0.90206591796875,0.539050598144531,0.461597686767578,0.892557922363281,0.46278271484375,0.410154418945313,0.900532287597656,0.186692169189453,0.461787475585938,0.976177795410156,0.145528656005859,0.464703369140625,0.951649047851562,0.109204002380371,0.425315795898437,0.849727600097656,0.0429562644958496,0.461575439453125,1.08516760253906,0.0420297966003418,0.397236907958984,1.09676147460938,0.094713508605957,0.328517364501953,1.07516088867188,0.0364187660217285,0.460722229003906,0.940619689941406,0.487132659912109,0.349375823974609,0.965390808105469,1.07174182128906,0.443153656005859,0.906079528808594,0.542445678710938,0.67797705078125,0.929440307617188,1.09202770996094,0.470446075439453,1.06204248046875,1.50301110839844
644,0.45564838663737,0.882560160319011,1.68323331705729,0.567511861165365,0.732360534667969,1.46241239420573,0.491641448974609,1.05838167317708,1.30487817382812,0.420691589355469,0.69494091796875,1.09909590657552,0.525682800292969,0.683645060221354,1.09441715494792,0.719082743326823,0.930497721354166,0.853897216796874,0.71224257405599,0.907671691894531,0.797195617675781,0.705725321451823,0.960985412597656,0.805320699055989,0.704574035644531,0.965902608235676,0.589236775716145,0.564123982747396,1.00253533935547,0.569985209147134,0.714361246744792,0.812045389811196,0.46878965250651,0.699742268880209,0.75816387939453,0.449111907958985,0.710941446940105,0.800596516927081,0.409217864990235,0.705171468098959,0.633533874511716,0.273994018554688,0.599047912597656,0.673988810221351,0.241015040079754,0.618913594563803,0.541156453450518,0.289083750406903,0.748880167643229,0.655938008626298,0.128703165690104,0.69756270345052,0.726438598632809,0.118440460205078,0.632116190592447,0.699520568847652,0.088387547810873,0.297964569091797,0.856611002604167,0.852616333007812,0.309923614501953,0.895816935221355,0.80745517985026,0.312500651041667,0.839345357259115,0.798212768554687,0.336534769694011,0.884202697753907,0.540548645019531,0.460185048421224,0.872435424804689,0.464831685384114,0.409842844645182,0.873540812174481,0.188380844116211,0.460999084472656,0.948075297037762,0.144907257080078,0.464088795979818,0.922528666178387,0.109424563090006,0.425186258951823,0.819933308919272,0.0430904706319173,0.461380045572917,1.05530297851563,0.0420670522054036,0.397023478190104,1.06679020182292,0.0941429570515948,0.328582702636719,1.04511555989584,0.036291695912679,0.459275767008464,0.920874552408855,0.488459940592448,0.345358530680339,0.958617940266927,1.07367744954427,0.441302124023438,0.888313090006511,0.543763814290364,0.673496663411459,0.922654296875,1.09645983886719,0.467367991129557,1.05818082682292,1.50523372395833
645,0.452943623860677,0.879102396647135,1.68612377929687,0.563041300455729,0.726712931315104,1.4659892578125,0.490251536051432,1.0529863688151,1.30761865234375,0.417395436604818,0.688867146809896,1.10277014160156,0.522402648925781,0.677680582682292,1.09765368652344,0.715072977701823,0.931536844889323,0.86512841796875,0.709559407552083,0.911422993977865,0.80816845703125,0.702108744303385,0.964055969238281,0.818002360026041,0.702095479329427,0.980752787272135,0.599956766764323,0.561855244954427,1.01919655354818,0.582527079264322,0.70990000406901,0.838304728190103,0.462490702311198,0.693802185058594,0.787835815429687,0.436140950520834,0.707986653645833,0.833595499674478,0.401912892659505,0.699734415690104,0.681682942708332,0.248745895385743,0.596213663736979,0.731426127115884,0.216600697835287,0.610066670735677,0.590622599283853,0.240765106201173,0.754145792643229,0.729236002604164,0.115380055745443,0.704537109375,0.801532572428383,0.114418454488119,0.641348775227864,0.78327931722005,0.0750519917805994,0.296672108968099,0.847091288248698,0.854329874674479,0.30863959757487,0.885493570963542,0.808237772623698,0.310804260253906,0.827865641276042,0.800782043457031,0.33556982421875,0.866388264973959,0.542005594889323,0.459454610188802,0.852367167154948,0.467074371337891,0.409490468343099,0.846381001790365,0.190251907348633,0.460504404703776,0.919807881673178,0.144775202433268,0.463914031982422,0.893138834635417,0.110587852478027,0.425017079671224,0.790317362467449,0.043122194925944,0.461532368977865,1.02549279785156,0.0423435414632161,0.396876129150391,1.03760396321615,0.0944606450398763,0.32794970703125,1.01599399820964,0.0363449401855469,0.458455454508464,0.901458272298178,0.489116780598958,0.343502166748047,0.952808736165365,1.07463094075521,0.440270334879557,0.870580383300782,0.545147481282552,0.670855489095052,0.915969319661458,1.10078474934896,0.466733907063802,1.05443440755208,1.50803503417969
646,0.451220550537109,0.87551318359375,1.68825085449219,0.559326171875,0.721483520507813,1.46867419433594,0.490541412353516,1.04809875488281,1.30983166503906,0.414359222412109,0.683260986328125,1.10566809082031,0.519106811523438,0.671733642578125,1.10025122070312,0.712234802246094,0.927767395019531,0.871471435546875,0.706828125,0.908960510253906,0.81429052734375,0.700303833007813,0.961434143066406,0.82552685546875,0.699336547851563,0.984767944335938,0.607195434570313,0.561235473632812,1.0239677734375,0.589276123046875,0.708384826660156,0.863703857421875,0.448701965332031,0.692404846191406,0.818552978515625,0.4139091796875,0.708842895507813,0.868499145507812,0.387928894042969,0.703854309082031,0.745736694335937,0.208570495605469,0.599484436035156,0.79820263671875,0.185342224121094,0.616850219726563,0.655330505371094,0.182172805786133,0.758018798828125,0.819297180175781,0.0878947448730469,0.705828918457031,0.889511169433594,0.101650695800781,0.643169982910156,0.877386962890625,0.0577786521911621,0.295933715820313,0.838271301269531,0.855799987792969,0.307671936035156,0.875072692871094,0.808903930664063,0.310010040283203,0.817770385742188,0.802421142578125,0.33515771484375,0.849523986816406,0.543071044921875,0.458834014892578,0.833513366699219,0.468189117431641,0.409361114501953,0.820016845703125,0.192067077636719,0.460551910400391,0.892245239257813,0.144761581420898,0.463889617919922,0.864941650390625,0.110943023681641,0.424911102294922,0.760832580566406,0.0435442352294922,0.461154693603516,0.996719177246094,0.0413033981323242,0.39710205078125,1.00829888916016,0.094053466796875,0.328026550292969,0.986752807617188,0.0362364158630371,0.458172882080078,0.88310888671875,0.489233489990234,0.343047790527344,0.948004760742188,1.07460925292969,0.439619384765625,0.853747802734375,0.545987609863281,0.66986865234375,0.909272888183594,1.10447448730469,0.467052886962891,1.05077392578125,1.50972119140625
647,0.451040720621745,0.871744445800781,1.688953125,0.556736470540365,0.716477681477865,1.46950968424479,0.492322570800781,1.04411494954427,1.31036197916667,0.411699340820313,0.678900594075521,1.1070566813151,0.516596659342448,0.666642272949219,1.10166186523438,0.710574178059896,0.920433227539063,0.871550333658854,0.704752197265625,0.901317057291667,0.814472961425781,0.697771830240886,0.953746704101563,0.825173095703125,0.696790852864584,0.983325236002604,0.607872599283854,0.557530558268229,1.01808626302083,0.59073193359375,0.711900736490885,0.892235107421873,0.428850860595704,0.697850463867187,0.853103393554685,0.386528269449871,0.712004699707031,0.907695007324216,0.370182342529298,0.712456237792968,0.82217240397135,0.168656951904299,0.606047587076822,0.872135681152339,0.155091476440431,0.630845764160155,0.733477010091141,0.126871109008792,0.76308896891276,0.918390401204421,0.0640254910786958,0.706189839680989,0.982691243489578,0.0892583541870121,0.64514560953776,0.974572469075515,0.0433985201517746,0.293397135416665,0.828571675618489,0.856416483561198,0.306143208821615,0.864420288085938,0.808751912434896,0.310010996500651,0.808548828125001,0.803688985188802,0.334968556722005,0.832654785156251,0.543781697591146,0.458993001302083,0.814495727539064,0.469348154703776,0.409285298665365,0.793264119466147,0.193771469116211,0.460281717936198,0.864655314127606,0.143953084309896,0.463944254557292,0.835832417805991,0.111536211649578,0.424927693684896,0.731216512044272,0.043505199432373,0.461367757161458,0.966565653483075,0.0415691808064779,0.396776489257813,0.978877502441408,0.0939697138468424,0.327706634521484,0.956968119303387,0.0362775014241538,0.457807088216146,0.865172017415365,0.488673268636068,0.343128316243489,0.943927266438802,1.07381876627604,0.439636199951172,0.836707478841147,0.546818522135417,0.6701083984375,0.903565409342448,1.10618839518229,0.469338358561198,1.04720141601563,1.510349609375
648,0.452543416341146,0.867944173177084,1.68825769042969,0.55617958577474,0.711647338867188,1.46842175292969,0.495432647705078,1.04080867513021,1.31005236816406,0.410079762776693,0.675765380859375,1.10728694661458,0.515093627929687,0.663073852539063,1.10151619466146,0.710150309244791,0.910567342122396,0.866269246419271,0.704642252604167,0.890019958496094,0.809370198567709,0.697506571451823,0.942763488769532,0.819391764322917,0.693679626464844,0.975783894856771,0.602700174967448,0.553718973795573,1.00281748453776,0.586367309570313,0.716914754231771,0.920799072265624,0.410318572998047,0.706443644205729,0.889496073404947,0.361300211588542,0.71519189453125,0.947421854654947,0.356131256103516,0.721668884277344,0.902629475911456,0.140063659667969,0.613617594401042,0.949376281738279,0.134547409057618,0.643767842610677,0.819802937825518,0.083071528116863,0.768636271158854,1.01809454345703,0.0536477533976237,0.709297241210937,1.07481306966146,0.0895026423136391,0.64838242594401,1.07168477376302,0.0420269660949705,0.296321604410807,0.823595438639323,0.856687723795573,0.3073935546875,0.85711464436849,0.807697347005208,0.310857635498047,0.800686543782552,0.804393859863281,0.335321380615234,0.817104858398438,0.544085367838542,0.459332478841146,0.796761800130209,0.469840972900391,0.40953358968099,0.767062479654949,0.195352478027344,0.460480672200521,0.83669364420573,0.143573786417643,0.463960713704427,0.80758329264323,0.111409049987793,0.425013173421224,0.701770161946615,0.0433921038309733,0.461323038736979,0.937191772460938,0.0411761919657389,0.396715087890625,0.949366149902345,0.093690170288086,0.327576436360677,0.927393290201824,0.0361628494262695,0.45821435546875,0.847529561360678,0.488226501464844,0.34484824625651,0.941868835449219,1.07197875976563,0.439357574462891,0.822027893066407,0.545922932942709,0.671885762532552,0.899577107747396,1.10547880045573,0.471960581461588,1.04332674153646,1.51025158691406
649,0.455919799804687,0.864408325195313,1.68653198242187,0.558220764160156,0.707835144042969,1.46580700683594,0.499235412597656,1.03828479003906,1.30961096191406,0.409859893798828,0.675361999511719,1.105798828125,0.515764526367188,0.660184204101563,1.10114782714844,0.712550537109375,0.90047509765625,0.857669250488281,0.706210815429688,0.877652465820313,0.801272644042969,0.698200927734375,0.930817504882812,0.809099670410156,0.691402099609375,0.960401062011719,0.595505187988281,0.550256164550781,0.982676391601563,0.578896606445312,0.720262573242187,0.942982177734375,0.398967681884766,0.7128095703125,0.921455871582031,0.344871398925781,0.717047058105469,0.979895690917969,0.350378448486328,0.730939270019531,0.980227172851562,0.129168472290039,0.620452514648438,1.02176544189453,0.130593948364258,0.656729064941406,0.903155029296875,0.061316593170166,0.770799194335937,1.11021411132812,0.0581928863525391,0.710532531738281,1.15820092773437,0.102720985412598,0.647396911621094,1.15895495605469,0.0560151634216309,0.297921752929687,0.818192138671875,0.856389038085937,0.30890283203125,0.850508239746094,0.806447814941406,0.313065490722656,0.794487976074219,0.804702331542969,0.336865783691406,0.802952819824219,0.544083801269531,0.460344329833984,0.779708129882812,0.470814697265625,0.410166381835938,0.741213500976562,0.196995986938477,0.460951751708984,0.80903271484375,0.142980529785156,0.464426940917969,0.778410522460937,0.112034591674805,0.425103424072266,0.672275451660156,0.0434040679931641,0.460982757568359,0.9081376953125,0.041001350402832,0.396407073974609,0.92071923828125,0.0935485458374023,0.3279443359375,0.898057495117187,0.0357290153503418,0.459739044189453,0.831029235839844,0.487186309814453,0.347530303955078,0.940476989746094,1.06953271484375,0.440514465332031,0.807957153320312,0.545229858398438,0.675056396484375,0.897872680664062,1.10280688476562,0.476372406005859,1.040509765625,1.50932702636719
650,0.461341257731119,0.861413981119792,1.68391674804688,0.562862711588541,0.705713419596354,1.46193074544271,0.504359252929687,1.03683089192708,1.30862137858073,0.412831176757812,0.674598836263021,1.10604333496094,0.518425313313802,0.659916239420573,1.09993176269531,0.716410624186198,0.889137207031251,0.845555643717449,0.707882019042969,0.864353149414063,0.790011311848959,0.701634460449219,0.917750325520834,0.796383524576824,0.690071126302083,0.948220438639323,0.587547953287761,0.54558935546875,0.962464090983074,0.572187072753907,0.720127990722656,0.957908630371093,0.393436462402344,0.712292846679688,0.945062133789061,0.336113942464193,0.717912882486979,1.00134395345052,0.35124701944987,0.734612752278646,1.04057633463541,0.132480397542318,0.623119893391927,1.0773330078125,0.139934789021809,0.664839803059896,0.974117370605465,0.0504935480753586,0.768201843261719,1.18394694010416,0.0845430246988914,0.70616971842448,1.21986775716146,0.136601114908852,0.642818176269532,1.22578694661458,0.0912749633789039,0.300098409016927,0.814944498697917,0.855457194010417,0.312012715657552,0.846648132324219,0.804377298990886,0.315783437093099,0.790022074381511,0.804410176595052,0.338272277832031,0.789192504882813,0.543975240071615,0.46193115234375,0.763972615559897,0.470783732096354,0.410972666422526,0.715537251790366,0.198973230997721,0.462218343098958,0.780938293457033,0.143179478963216,0.465000773111979,0.749597981770835,0.112697194417317,0.425203542073568,0.642643208821616,0.0434887619018554,0.460822692871094,0.878430074055991,0.0408193105061847,0.397271209716796,0.890555419921877,0.0933688507080077,0.3274189453125,0.868185811360679,0.0362140541076662,0.461074167887369,0.815942260742189,0.485282806396484,0.352173451741536,0.941297749837239,1.06582865397135,0.443478505452474,0.794066406250001,0.54550429280599,0.679713419596354,0.898269124348958,1.09840771484375,0.481719116210937,1.03876863606771,1.5075624593099
651,0.468286539713541,0.859408813476563,1.68046053059896,0.570108032226562,0.705460408528646,1.45757788085938,0.510538665771484,1.03790515136719,1.30620910644531,0.417041829427083,0.676812032063802,1.10417736816406,0.52285107421875,0.661761555989583,1.09711934407552,0.722147013346354,0.882651590983073,0.834627054850261,0.711077982584635,0.856951639811198,0.780407348632813,0.706606424967448,0.910451700846354,0.785050618489583,0.69117626953125,0.942374308268229,0.582406982421875,0.545792460123698,0.957880513509114,0.570377685546875,0.718253743489583,0.965634826660156,0.386482055664063,0.708154581705729,0.958013631184896,0.328941762288412,0.715550842285156,1.01342846679687,0.348527526855469,0.727345296223959,1.07429044596354,0.133343276977539,0.617649739583334,1.11288936360677,0.149152130126953,0.654223693847657,1.02314099121094,0.0429211374918621,0.762948872884115,1.22361946614583,0.106195833841959,0.702202514648437,1.25214192708333,0.164349294026692,0.637723185221354,1.26533764648437,0.123933499654133,0.305619486490885,0.814984659830729,0.853210611979167,0.315498433430989,0.843895222981771,0.80171864827474,0.319322672526042,0.787345357259115,0.803259908040365,0.340805023193359,0.777132690429688,0.543187235514323,0.464252360026042,0.74882596842448,0.470680043538411,0.41184428914388,0.690188741048178,0.200883290608724,0.463046173095703,0.753350463867188,0.142485071818034,0.465408315022787,0.720635274251303,0.112828038533529,0.425313659667969,0.613032002766928,0.0437130126953125,0.460735646565755,0.848714436848959,0.0406375694274902,0.397442942301432,0.860927083333334,0.0933100713094075,0.328071411132813,0.83876454671224,0.0359263025919597,0.463624552408854,0.801101725260417,0.483358510335287,0.356931599934896,0.942830200195312,1.06131481933594,0.446105885823568,0.782102518717448,0.54406494140625,0.685301350911458,0.89954014078776,1.09321541341146,0.488099294026692,1.03806327311198,1.50538309733073
652,0.476763763427734,0.858708251953125,1.67612780761719,0.578372436523438,0.706817138671875,1.45236743164062,0.518377563476562,1.04048669433594,1.30227673339844,0.422268646240234,0.680914733886719,1.10101110839844,0.527966247558594,0.665229858398438,1.09200463867187,0.730545837402344,0.8880556640625,0.830896850585938,0.717231994628906,0.864091491699219,0.775810302734375,0.713953063964844,0.917541320800781,0.782443542480469,0.691523498535156,0.949093872070312,0.576975769042969,0.548026550292969,0.971059326171875,0.572492126464844,0.713486755371094,0.973374450683594,0.379783630371094,0.701598999023437,0.965443786621094,0.322418762207031,0.710865478515625,1.02054553222656,0.341281951904297,0.717925598144531,1.07768811035156,0.123271385192871,0.610123046875,1.11960461425781,0.144494094848633,0.639070434570313,1.03223620605469,0.0339872398376465,0.757650207519531,1.22556164550781,0.100038818359375,0.700614074707031,1.25408422851563,0.162015899658203,0.634817687988281,1.27096606445313,0.124644706726074,0.309798431396484,0.814155883789062,0.850329467773438,0.320815063476563,0.842273620605469,0.797492736816406,0.32438818359375,0.785552917480469,0.801335876464844,0.344439788818359,0.765452575683594,0.541810363769531,0.466878387451172,0.734548828125,0.46911865234375,0.413197204589844,0.665119934082031,0.202751678466797,0.464105590820312,0.725926208496094,0.141703887939453,0.465925140380859,0.692177917480469,0.112875358581543,0.425253723144531,0.583717163085937,0.0439279975891113,0.461133605957031,0.818763610839844,0.0401858711242676,0.397692596435547,0.831778442382813,0.0928732147216797,0.328190582275391,0.809096923828125,0.036179313659668,0.466779479980469,0.786791564941406,0.480336975097656,0.363958587646484,0.946511352539062,1.05493225097656,0.449880889892578,0.770346984863281,0.54198046875,0.6920927734375,0.902062866210937,1.08776696777344,0.496197814941406,1.03859350585937,1.50237646484375
653,0.486885660807291,0.858462117513021,1.67010038248698,0.587163248697916,0.710198872884114,1.44496553548177,0.528393025716145,1.04359460449219,1.29843530273438,0.428860809326171,0.687270751953125,1.09610917154948,0.534929280598958,0.672374206542968,1.08525984700521,0.734776977539062,0.899737691243489,0.825504313151042,0.717831115722656,0.877093261718749,0.771204447428386,0.716329813639323,0.930750895182291,0.778078247070313,0.690386047363281,0.962699666341145,0.570435302734375,0.55154014078776,0.98943613688151,0.569150858561199,0.709177347819011,0.974011576334635,0.370192952473959,0.696731872558594,0.962401611328125,0.31358969116211,0.706333353678386,1.01871854654948,0.329226562500001,0.712449971516927,1.06359289550781,0.112372990926107,0.603106953938802,1.1049580485026,0.128001948038738,0.6368955078125,1.00977640787761,0.0320211092631019,0.747202351888022,1.21023453776042,0.0802626368204767,0.68823836263021,1.24464709472656,0.136911875406903,0.623785156250001,1.25543526204427,0.0931775131225607,0.315436370849609,0.815550984700521,0.84640858968099,0.326886189778645,0.842154907226562,0.792875447591146,0.331094136555989,0.785825215657552,0.798359639485677,0.348897298177083,0.755078592936199,0.539851440429688,0.471175384521484,0.720714213053386,0.468206247965495,0.415004313151042,0.640938130696616,0.204549550374349,0.465242696126302,0.699013936360679,0.140757995605469,0.467516774495443,0.664155314127605,0.114463757832846,0.425778778076172,0.554102213541668,0.0451829910278319,0.461651926676432,0.789599772135418,0.0394520479838053,0.397977773030599,0.802761372884116,0.0924884643554687,0.328544138590495,0.779963236490887,0.0359877319335936,0.470640584309896,0.773959472656251,0.476257151285808,0.373072825113932,0.953077168782552,1.04732267252604,0.454334767659505,0.759868815104167,0.539015482584636,0.701544494628906,0.908568379720052,1.08070231119792,0.507202941894531,1.04056685384115,1.4985557047526
654,0.49935264078776,0.859065673828125,1.66401245117188,0.598676411946614,0.715670878092448,1.43759134928385,0.539560038248698,1.04994185384115,1.29506384277344,0.438279144287109,0.695838277180989,1.09077624511719,0.54516172281901,0.682420918782552,1.07929125976563,0.736493184407552,0.913579549153646,0.817872009277344,0.719162251790365,0.889773417154948,0.763995646158854,0.717632548014323,0.943806091308593,0.770581502278646,0.691819864908854,0.973160196940104,0.563660827636719,0.548406616210938,0.987412719726563,0.558968566894531,0.710239420572917,0.983387369791666,0.365315541585287,0.699768025716146,0.969181783040364,0.309065643310547,0.703883605957031,1.02621712239583,0.32319618733724,0.710811930338542,1.05763761393229,0.107187472025554,0.59865342203776,1.09373083496094,0.11652634938558,0.638156494140625,0.987331766764324,0.0378804791768391,0.739906555175781,1.19586499023438,0.0582821731567389,0.677040262858073,1.2373300374349,0.105644777933757,0.615426289876302,1.24001932779948,0.0573795166015632,0.323178629557291,0.820180074055989,0.841473693847656,0.334506703694661,0.845493876139323,0.787101582845052,0.338284291585286,0.788989278157552,0.794223958333333,0.353961100260416,0.747142883300781,0.537293050130208,0.475835957845052,0.709530680338542,0.466231486002604,0.416904368082682,0.617794087727865,0.206967046101888,0.46623154703776,0.673019307454428,0.139820795694987,0.468438771565755,0.636980733235678,0.114728955586751,0.426094146728516,0.525069458007813,0.0470687204996744,0.461515431722005,0.760451599121095,0.0389012769063313,0.398579030354818,0.774170654296876,0.0921010996500651,0.328126495361328,0.750164713541667,0.0364163729349773,0.47587412516276,0.762442728678386,0.472921651204427,0.380393534342448,0.959993855794271,1.03943819173177,0.459386983235677,0.752057963053386,0.535303690592448,0.709705261230469,0.920666320800781,1.07520829264323,0.518281534830729,1.04317175292969,1.49569421386719
