Header,pelvis_x,pelvis_y,pelvis_z,pelvis_rotx,pelvis_roty,pelvis_rotz,femur_r_x,femur_r_y,femur_r_z,femur_r_rotx,femur_r_roty,femur_r_rotz,tibia_r_x,tibia_r_y,tibia_r_z,tibia_r_rotx,tibia_r_roty,tibia_r_rotz,talus_r_x,talus_r_y,talus_r_z,talus_r_rotx,talus_r_roty,talus_r_rotz,calcn_r_x,calcn_r_y,calcn_r_z,calcn_r_rotx,calcn_r_roty,calcn_r_rotz,toes_r_x,toes_r_y,toes_r_z,toes_r_rotx,toes_r_roty,toes_r_rotz,femur_l_x,femur_l_y,femur_l_z,femur_l_rotx,femur_l_roty,femur_l_rotz,torso_x,torso_y,torso_z,torso_rotx,torso_roty,torso_rotz,DriveOutputKF_x,DriveOutputKF_y,DriveOutputKF_z,DriveOutputKF_rotx,DriveOutputKF_roty,DriveOutputKF_rotz,KneeAssembly_x,KneeAssembly_y,KneeAssembly_z,KneeAssembly_rotx,KneeAssembly_roty,KneeAssembly_rotz,AnkleAssembly_x,AnkleAssembly_y,AnkleAssembly_z,AnkleAssembly_rotx,AnkleAssembly_roty,AnkleAssembly_rotz,Foot_x,Foot_y,Foot_z,Foot_rotx,Foot_roty,Foot_rotz,Pylon_x,Pylon_y,Pylon_z,Pylon_rotx,Pylon_roty,Pylon_rotz
376,0.53332942,0.66741251,1.05656684,81.0051466891117,-9.94228908289666,83.4061354864784,0.651936822882867,0.568783153014781,0.967986804274571,90.3041609511789,10.9933429677689,79.5763967886395,0.634900375838615,0.488698207672541,0.549060642452465,90.3598701826194,33.9333021459949,79.7192855396667,0.583037272650704,0.220017481952891,0.142377224007521,87.280273435644,17.0980853343771,76.8097826775853,0.578725695907034,0.152155432581913,0.113476591160183,87.2802705996607,17.0980848978115,76.8097808496819,0.618734029161529,0.317719333364534,0.0590474222537974,87.2802706850218,17.0980850197644,76.8097808436207,0.424640804231292,0.601372526016061,0.932198861304766,91.7331470819956,-15.2758432109593,91.9891684864159,0.497644410854949,0.513122072188442,1.14270847374645,87.857091430126,25.6896773788531,82.3546112910602,0.360384528780413,0.674031813367675,0.506332474068139,91.7331470819956,-15.2758432109593,91.9891684864159,0.360487765427255,0.673562697605228,0.509180267034708,91.7044653454916,-11.2172747935155,92.1142601181062,0.355048644680992,0.702044808225484,0.36464832217779,91.7044653454916,-11.2172747935155,92.1142601181062,0.355662640434784,0.684037059339538,0.359335719297875,91.7292951988763,-14.8012308483807,92.0040123328948,0.456488246598794,0.170853445157714,3.0601690937593,91.7044653454916,-11.2172747935155,92.1142601181062
377,0.52347577,0.67146392,1.06224899666667,81.4022107717697,-9.77895484277383,83.2680288933765,0.641329999593987,0.572508603698244,0.973029521497386,89.3942887445914,6.60769130718509,80.2320246946406,0.63764049466693,0.524379445269022,0.547289238994135,89.2212623838956,39.4071478920354,79.8073449846213,0.589137260834377,0.216964088824279,0.16858915764569,86.8932445122081,27.9128460910089,77.8367620185372,0.585471018055597,0.144866951902531,0.152852082650763,86.8932408923769,27.9128455873748,77.8367598014466,0.619729899595275,0.298181454529197,0.0674378056240953,86.8932410485008,27.912845814942,77.836759787469,0.413824961516051,0.605304828652564,0.938792268871245,91.0822135201501,-12.8783855826531,92.6118512688877,0.488216789957344,0.517393129482698,1.14895733523913,87.5937157570007,25.996314701475,82.3551919106899,0.354480915529139,0.659772961271272,0.509511559444215,91.0822135201501,-12.8783855826531,92.6118512688877,0.354542875150596,0.659455734030072,0.512014549456721,91.0691356638529,-9.33090128469197,92.6797198423551,0.350678107115941,0.683197643737993,0.366578367454238,91.0691356638529,-9.33090128469197,92.6797198423551,0.351690412804434,0.660650916949972,0.36053931602332,91.0863052324291,-13.7899558423056,92.5941087920186,0.422756030962259,0.240411027685268,3.07896316180054,91.0691356638529,-9.33090128469197,92.6797198423551
378,0.51334489,0.672067273333333,1.06744236,81.6067555535327,-9.55780583651668,83.1056758181736,0.630624543136932,0.572544406697178,0.978097126306994,88.6002287692018,0.445536547811913,80.647562485822,0.640934169763295,0.570362053491829,0.547270288816001,88.0206440105201,44.9896805086918,79.2588068608189,0.593020141190245,0.226938701386352,0.20080937647794,86.6914255204843,39.0632374305345,78.2182904765835,0.589655492514481,0.153147651415113,0.199180235215524,86.6914203326946,39.0632367954826,78.2182873408065,0.618921771128177,0.287615287215369,0.0850025392394918,86.6914205805864,39.0632371665606,78.2182873131783,0.403059449307548,0.605733374504114,0.944646495882184,90.4566979847009,-10.6517696092268,92.9819360117599,0.4780861442606,0.518372499096522,1.15481556735472,87.6122610161127,26.6989360539978,82.2626238815358,0.348933571170068,0.643472951389762,0.512886684871965,90.4566979847009,-10.6517696092268,92.9819360117599,0.348961186722646,0.64327367602249,0.515046112520937,90.4528092022374,-7.60296170471118,93.0064421863374,0.346774899105282,0.662688854194768,0.368934618287961,90.4528092022374,-7.60296170471118,93.0064421863374,0.348208934922404,0.634922126176891,0.362128284604503,90.4607632084515,-13.0676478578817,92.9621579637373,0.387549163169113,0.30059578128178,3.09391398573295,90.4528092022374,-7.60296170471118,93.0064421863374
379,0.50484887,0.67070119,1.07174227,81.8574900931206,-9.53081014268551,82.9523008834803,0.621545158305686,0.570955071805971,0.981883619843469,88.3431072029699,-5.81074488308583,81.5913706375045,0.640948201602253,0.616486212116078,0.55112812649088,87.4775073412975,49.1869948489823,79.5139084850702,0.594708283224023,0.248122653472031,0.231064577652449,87.3326137066464,48.6234411878777,79.4012910356692,0.592466438543956,0.175009749930537,0.241484341852516,87.3326064618237,48.6234404520047,79.4012865630707,0.615087727747431,0.289529050711234,0.106028764545884,87.3326066931438,48.623440801618,79.4012865384295,0.393902204819416,0.604590008942681,0.949422860127451,89.9605095077761,-8.48569264139802,93.1856001173981,0.469669871594737,0.517070233255201,1.15925973878853,87.6363539730083,27.4824805542693,82.0499143079838,0.344283035363704,0.626086392115611,0.51601051110605,89.9605095077761,-8.48569264139802,93.1856001173981,0.34428767442722,0.625981268699636,0.517769616804318,89.9607260719387,-6.0083931364102,93.1838837687279,0.343531558678939,0.64139328492729,0.371167448372968,89.9607260719387,-6.0083931364102,93.1838837687279,0.345345247216343,0.608835831445312,0.36386748401999,89.9600134258599,-12.388676845125,93.18833491203,0.357633117384396,0.35395918228155,3.10529788961763,89.9607260719387,-6.0083931364102,93.1838837687279
380,0.50020753,0.66938816,1.07506825333333,82.1652983881686,-9.61692522696913,82.8859491160067,0.616419669513446,0.569804803183604,0.984405237268674,88.7699799130677,-11.1671767004873,82.3454105972936,0.637507574259985,0.656523977184127,0.558105778781564,88.0862364777942,50.9039130819053,80.6216830789002,0.591702605373518,0.278731738636001,0.249163314879808,88.2960319024451,51.6325895299299,80.7909430462433,0.590527705712638,0.206210809016887,0.263249776315832,88.2960250888905,51.6325889179387,80.790938780277,0.609166386255409,0.31405724512463,0.121841317564303,88.296025217313,51.6325891077731,80.7909387711787,0.388624109198178,0.603568279836654,0.953171689048276,89.7671817028734,-6.39300021380794,93.2855768436406,0.465431349074042,0.515578934260676,1.16243346070988,87.4053250001854,27.9519986511695,81.9495770832533,0.341330818850887,0.609262807221993,0.519004281476928,89.7671817028734,-6.39300021380794,93.2855768436406,0.341327117235968,0.609223091121445,0.520478681972883,89.7679703668704,-4.31965451933755,93.277129712871,0.341288396592905,0.620342158160267,0.373486632552181,89.7679703668704,-4.31965451933755,93.277129712871,0.343508003914997,0.581924902110697,0.365664840031258,89.7636209344436,-11.8189580686868,93.3080486792131,0.34201053658602,0.412971557886221,3.11488835424827,89.7679703668704,-4.31965451933755,93.277129712871
381,0.498570643333333,0.66873528,1.07720748666667,82.4385877361997,-9.60174908731458,82.8336346565821,0.614343736778814,0.569167633430446,0.985967345293918,89.6291142895738,-15.7211064384695,82.183059232216,0.633834584120724,0.690369110913894,0.567094796709439,89.4484600331919,49.6612746635325,81.662158269856,0.584326286199684,0.320025365752778,0.24981738569412,88.2859637050059,45.4987526255405,80.6910880311611,0.582856450049898,0.246426696110705,0.256155321196473,88.2859578822026,45.4987520469035,80.691084462195,0.6040261737257,0.368532971043788,0.127250290955382,88.2859579693376,45.4987521743631,80.6910844567533,0.38640788819237,0.602967608547745,0.955815482984416,89.7782965450122,-4.430950273808,93.3388051318409,0.464187314013512,0.51490196756814,1.16468570563229,86.9875423422661,28.0406733802234,81.8014969851511,0.339891646711134,0.593768104292972,0.521624247293083,89.7782965450122,-4.430950273808,93.3388051318409,0.339885729668865,0.593776950400691,0.52302255462804,89.7787544130604,-2.46528066963578,93.3311934705878,0.340085548270144,0.600140043850955,0.375748086853514,89.7787544130604,-2.46528066963578,93.3311934705878,0.342784662483616,0.554194665621017,0.367338838667306,89.7745109818193,-11.4030931195554,93.3662349613399,0.336358931356283,0.481468351003531,3.12241691084842,89.7787544130604,-2.46528066963578,93.3311934705878
382,0.49804288,0.66828269,1.07839699,82.4425826634774,-9.33374290412746,82.7051174130496,0.61353320699247,0.568035296395844,0.987543628731411,90.4876934889561,-19.4820496085157,81.1983575201219,0.632787001345792,0.716646789876922,0.577894378476454,90.6489993207504,44.8920819960631,81.8190688754177,0.5780657082677,0.37502747625704,0.230659096096732,87.8473047768619,33.2770257022371,79.3662180177476,0.575317307499522,0.301763742515101,0.221495819977905,87.8472985303476,33.2770249426981,79.3662142226296,0.603837595966495,0.447409449425726,0.121753513987594,87.8472986986142,33.2770251867066,79.3662142116585,0.385653386104479,0.602204192667051,0.957384087137607,89.8634495556621,-2.57018470271813,93.303698373174,0.463374510652034,0.514933301816958,1.16660928762857,86.6491111569773,27.9262342958537,81.3083477125849,0.339302474885325,0.578921326909262,0.523702266049266,89.8634495556621,-2.57018470271813,93.303698373174,0.33929580448048,0.578977722585642,0.525136780609352,89.8635805872448,-0.552081037365335,93.2988894799372,0.339564470379717,0.580415947869951,0.377732041639852,89.8635805872448,-0.552081037365335,93.2988894799372,0.342708164315411,0.526218869986224,0.368912221881945,89.8610067593049,-11.0630708583404,93.3242186873645,0.334553851358952,0.553593046317587,3.12683042342101,89.8635805872448,-0.552081037365335,93.2988894799372
383,0.497168013333333,0.667731456666667,1.07922655,82.2585449394249,-9.03826756683225,82.5161713842669,0.612498946513427,0.566544921565054,0.989215718579588,91.1979574010397,-22.2014914140104,79.8146337885748,0.633297090248796,0.733688501951427,0.588553497094069,91.3819283693098,36.6186170062189,81.0917598730356,0.576355358204602,0.446748160828025,0.195242683015209,88.1904380018049,20.9758379392274,77.9982341932061,0.572327920653726,0.377145647966693,0.170781203747099,88.190432144696,20.9758371333766,77.9982304902068,0.608015445445141,0.539521873759756,0.104940727811227,88.1904322798565,20.9758373259121,77.9982304836922,0.384826431558449,0.601413133081748,0.958300383401294,89.9046444835957,-0.691402145419872,93.2046678298205,0.461696669278546,0.515004905798525,1.16819690772177,86.5234659694597,27.9131995498476,80.5040883105618,0.338919258627151,0.564007615448947,0.525560531440189,89.9046444835957,-0.691402145419872,93.2046678298205,0.338910999980436,0.564112150827914,0.527005121640101,89.9046251631287,1.34463333157341,93.2012790985309,0.33934917363093,0.560672068338557,0.379633918278256,89.9046251631287,1.34463333157341,93.2012790985309,0.342826826416162,0.498798931179513,0.370859672006761,89.9029918263025,-10.6216542576075,93.2213664234407,0.331177235049225,0.624829606765064,3.12810686097667,89.9046251631287,1.34463333157341,93.2012790985309
384,0.49657242,0.667397136666667,1.07931020333333,82.037025434081,-8.76024980860864,82.3104536028006,0.611759242395334,0.565251898663213,0.990202206460222,91.9038030082562,-23.7071657589499,78.7596894618135,0.632144053268208,0.741473082320905,0.596147510960281,91.9349106479308,25.723716306139,80.3654454971276,0.58024073287106,0.53461218581823,0.154802825353393,89.3783549013172,10.7685731739245,77.3892945479261,0.575686414034451,0.47052867660438,0.118310962635861,89.3783503104362,10.768572524931,77.3892914215665,0.615029555915221,0.641339543546743,0.0829503726895954,89.3783503973274,10.7685726470142,77.3892914202182,0.38433309148214,0.600906524977269,0.958383694667597,89.9504737104747,1.26981125563314,93.1594024756127,0.460181714807069,0.515295740675231,1.1689774886457,86.5729244896641,28.0781329998436,79.4946488122046,0.338866195986027,0.548752301373741,0.52712609284996,89.9504737104747,1.26981125563314,93.1594024756127,0.338856999574252,0.548897392367126,0.528495127543381,89.9504083008301,3.20510660514024,93.1577273098109,0.339438398945039,0.540675060018592,0.381313766734609,89.9504083008301,3.20510660514024,93.1577273098109,0.343287351581003,0.471101433733772,0.372846600102926,89.9496896137585,-10.2212583500455,93.1693921016723,0.328595300679864,0.694021558318751,3.1262461458182,89.9504083008301,3.20510660514024,93.1577273098109
385,0.49785812,0.66788317,1.07818567,81.7772847861222,-8.43386293475333,82.0819936783751,0.612890731458633,0.564647124716143,0.990141896442687,92.7043590221076,-23.6992567395921,78.063438088266,0.629063902707375,0.739068723798039,0.598283104180813,92.5409244498157,12.9612516766958,79.7213585476318,0.588083500966921,0.634874908008043,0.121067458892549,90.9520441426261,1.124351477847,77.2291961961092,0.583617349783769,0.577928106473072,0.0742037276457943,90.9520408184272,1.12435101656705,77.229193671861,0.624145743981677,0.752001429086394,0.0686779681416792,90.9520408939857,1.12435112236414,77.2291936736194,0.385751547175314,0.601159782601437,0.957264229756264,90.1410436147397,3.28630720563928,93.1843611960656,0.460429228589621,0.516517141104402,1.16866629514394,86.6683537879171,28.2706949103188,78.5286659821299,0.339712887158228,0.53379455658882,0.528180567914728,90.1410436147397,3.28630720563928,93.1843611960656,0.339706052703091,0.533974375839315,0.529458010227778,90.141371298813,5.09974268920939,93.1888422880319,0.340071795676951,0.520871045251855,0.382629992793799,90.141371298813,5.09974268920939,93.1888422880319,0.344396869608878,0.442574468628277,0.374576101987721,90.1429801668936,-9.98752123878153,93.151438281703,0.333250689214461,0.765248160707973,3.12097251793751,90.141371298813,5.09974268920939,93.1888422880319
386,0.501577496666666,0.669814813333333,1.07578496666667,81.5372954463057,-8.11878417355764,81.7943314460788,0.616318003969121,0.565405164344199,0.988749743974954,93.5849003399948,-22.1227985030646,77.4562186527357,0.624943109072703,0.726994436538079,0.594007015480393,93.3210822160436,-0.904247865314295,78.7553101833223,0.598597692481402,0.740106141386978,0.104717204729987,92.5949910713203,-9.13610345909513,76.8438537588326,0.594519780837226,0.692546510744782,0.0483208733987517,92.59498896484,-9.13610374472575,76.843851871536,0.635735775924209,0.864536401849045,0.0746898989198703,92.5949889782573,-9.13610372575338,76.8438518724069,0.389498384946251,0.602993187691573,0.954892320614022,90.5032760927948,5.35241775231165,93.2950422417094,0.462996660179519,0.519210119050885,1.16704878895301,86.7791117850208,28.4145630725295,77.664472611964,0.341748755914265,0.52001024922081,0.52874184765722,90.5032760927948,5.35241775231165,93.2950422417094,0.341747080267368,0.520233651151941,0.529997875943993,90.5050040544624,7.14566886755166,93.3109149627571,0.34150897278508,0.501852999213335,0.383736491145617,90.5050040544624,7.14566886755166,93.3109149627571,0.346418018872535,0.414235077570404,0.376511573945278,90.5083786227034,-9.71854029575404,93.1622293783743,0.345949677329755,0.844652157868336,3.11151131763533,90.5050040544624,7.14566886755166,93.3109149627571
387,0.507588416666666,0.673824676666667,1.07167532666667,81.4840873761329,-7.85650999595178,81.4373606913332,0.621682375003676,0.568282786949245,0.985157311242576,93.8571439188892,-20.2042640609705,79.2531592512131,0.620217196748757,0.713916567813162,0.585769550231619,93.7217959978096,-13.4569043132353,79.7198007616797,0.609224148330858,0.831597296670105,0.110058592163841,93.4727666203911,-20.8778065170307,77.8314537921536,0.607879250813975,0.796349875307671,0.0451362958721177,93.472765630316,-20.8778066672811,77.8314526238585,0.644183872686087,0.960173326434371,0.106929966192471,93.4727656902785,-20.8778065806207,77.8314526294871,0.395114107147208,0.607154031364612,0.951066688666797,90.9988090415499,7.46218075627532,93.3553510759951,0.468029772138097,0.523895593723012,1.16363033671511,87.028001193323,28.4625880704838,77.2284373485996,0.344637528834843,0.508356132216559,0.528619637644959,90.9988090415499,7.46218075627532,93.3553510759951,0.344644454492047,0.508658187405334,0.53000283357395,91.0039812928196,9.45210965760202,93.3905144970623,0.343497535586319,0.484343047872256,0.384614538616926,91.0039812928196,9.45210965760202,93.3905144970623,0.348876979229594,0.387159777539427,0.378984296210535,91.0033521747492,-9.23387805160039,93.0645529279779,0.364887573178145,0.93782040016416,3.09610623956542,91.0039812928196,9.45210965760202,93.3905144970623
388,0.5147816,0.68038434,1.06567438,81.8022944070949,-7.74034706974495,81.1561275925776,0.627937214832211,0.574268691013639,0.978627469203564,94.2435206366896,-19.866941829847,80.6699860003042,0.619523403710312,0.716820742284847,0.578809252943249,94.2525810723754,-20.2014541605765,80.6435385378247,0.611102072532794,0.889286175298049,0.120055209603738,94.360579097438,-29.9653818447854,77.8824984470705,0.611309821815032,0.864690137304243,0.0503839402521241,94.3605784634727,-29.9653819537286,77.8824974153567,0.644947764605425,1.01695801549538,0.137891588352156,94.3605786434132,-29.9653816859072,77.8824974389302,0.401340054413742,0.614042155620521,0.945792692016326,91.5335840704947,9.71484548722616,93.4335606536369,0.475130104001515,0.530727769880756,1.15803243339816,87.503150526767,28.4833566606169,77.3395114474703,0.347967149637199,0.498524764855469,0.527967984491999,91.5335840704947,9.71484548722616,93.4335606536369,0.347985632964054,0.498935532738813,0.52952942152199,91.545272223338,11.983835331486,93.4956444758005,0.345883368843797,0.468153213963122,0.385382527416149,91.545272223338,11.983835331486,93.4956444758005,0.351731261316908,0.36119390941284,0.382179672633772,91.5286615839608,-8.57100928957526,92.9467850401663,0.385090594686593,1.04224345912976,3.07372210249008,91.545272223338,11.983835331486,93.4956444758005
389,0.522287966666666,0.690066246666666,1.05778474333333,82.3666186680824,-7.87196564418688,81.1004272978428,0.634667176854419,0.584323127035986,0.969290706385054,95.7988608994737,-21.4086444721008,78.5461907202354,0.622395243105005,0.739858498836427,0.574226155277732,95.7115368163763,-19.0583331242923,78.7986308825525,0.605480278977631,0.905563167717595,0.113220338196066,95.9379033295261,-30.0837296030633,75.3509756208132,0.603364171559286,0.881521206181516,0.0433876796993856,95.9379027340831,-30.0837296827432,75.3509746415611,0.643596508462697,1.03200603482074,0.131195890116833,95.937902847614,-30.0837295100352,75.3509746623207,0.407761004155057,0.624133369421579,0.938711995136681,92.0712520921974,12.2316224105989,93.5412647833837,0.483548056256922,0.540047109943693,1.14994123035737,88.2649891615222,28.2526403918518,77.8131632833758,0.351692515183647,0.490185287609092,0.526784020031252,92.0712520921974,12.2316224105989,93.5412647833837,0.351723048497205,0.490703110259219,0.528439530557017,92.0924436590946,14.6688232182958,93.6323513004835,0.348714956068895,0.453132577448089,0.385927411113684,92.0924436590946,14.6688232182958,93.6323513004835,0.355004508997178,0.337230680020352,0.386154197660294,92.0421983659358,-7.60886820121348,92.8316795601086,0.404815879856874,1.15382301437565,3.04377843873183,92.0924436590946,14.6688232182958,93.6323513004835
390,0.52976835,0.703256516666666,1.04916785666667,82.4446688739782,-7.91265197405728,81.6340170042364,0.643037882823426,0.598665389098524,0.960440195956817,96.8433736197401,-22.4528623041978,77.4019834249669,0.628001031414066,0.763659467494073,0.568858748018153,96.5426979616691,-14.8793814224784,78.3393698614896,0.598575838739437,0.897416785846572,0.0982063768281288,96.4945847871136,-23.8851513914218,75.4974418948101,0.59421518056155,0.866336782741407,0.0313175729439152,96.4945835664679,-23.8851515141185,75.4974403019164,0.636189968339887,1.02522965970741,0.101785844104991,96.4945835088481,-23.8851516003812,75.4974402911765,0.415726287859874,0.636345612657523,0.930175303140987,92.729020057725,14.8581367231375,93.8153679564433,0.49256879784022,0.55279334136063,1.1412350404957,89.2712929091402,27.5378523630921,78.2359171591468,0.356610019676083,0.483300071944856,0.525388013252544,92.729020057725,14.8581367231375,93.8153679564433,0.356655132228755,0.483929994397666,0.527108835147395,92.7647756929536,17.432018605724,93.9439202725914,0.352595294508043,0.439435991012027,0.38663072608979,92.7647756929536,17.432018605724,93.9439202725914,0.359548000445024,0.315522457577842,0.391164302940379,92.6543326691934,-6.41524749014747,92.8182297600942,0.428311267999314,1.2692491541542,3.00654746001411,92.7647756929536,17.432018605724,93.9439202725914
391,0.5376106,0.71601095,1.04389106,81.5853581475641,-7.4607010021369,83.0077959895274,0.654355647927061,0.613089542118106,0.957753574599206,95.9214363915864,-22.6922242473475,81.6822392429864,0.634142982417851,0.778314807002547,0.566095555437121,95.5642319747034,-11.0042756617893,82.9082196965694,0.598475626438701,0.876594781962539,0.0872016184083641,95.2929366414571,-18.3355136730826,80.8072965686844,0.596999518233682,0.838814289724981,0.0237228855234273,95.2929336401107,-18.3355140053689,80.8072932475774,0.625098165304765,1.00686396723847,0.0779850115450456,95.2929335511393,-18.3355141350434,80.8072932349215,0.426712060616826,0.645458031011404,0.924034110297773,93.5582926268479,16.5687566994621,94.1017080206585,0.502449857198726,0.565660266464824,1.13693800658311,90.2491851514593,26.9502926649784,78.6083155729134,0.363008001160039,0.479986064169332,0.524870933452284,93.5582926268479,16.5687566994621,94.1017080206585,0.363101752237989,0.481025587177284,0.527380881137883,93.6384656839008,20.3829366707332,94.3545553049819,0.35766440181344,0.429224139120529,0.389477498497775,93.6384656839008,20.3829366707332,94.3545553049819,0.365102319817068,0.30298528138424,0.400076262062504,93.4185887583747,-3.97427129722783,92.8485235265432,0.459070987231282,1.39532114537901,2.96137558473578,93.6384656839008,20.3829366707332,94.3545553049819
392,0.546622169999999,0.724233336666666,1.04604466666667,81.1356536581272,-7.11382640319051,84.4527192318745,0.666437079974457,0.623590801231805,0.961443507004933,95.4406085309251,-22.9070385013659,84.3959375833296,0.642184014232192,0.790047379714067,0.570039472352725,95.0453241897548,-6.73629839294764,85.9257106666098,0.603254566029669,0.850240018936124,0.0851355015196196,94.5945368430781,-14.2345652745364,83.8986369138439,0.60393105375558,0.807939292963373,0.0245608784142538,94.5945330185704,-14.234565711092,83.8986330887816,0.623317321927025,0.980679082653995,0.0665101819129348,94.594533001638,-14.2345657354316,83.8986330867637,0.438324233238655,0.650201264790407,0.925908502111612,94.1920904723816,15.5987197301593,93.9196865946298,0.514444240420205,0.573708876641005,1.13988659718929,90.6371084303601,27.164441353593,79.2583121002612,0.368892861200366,0.491604420878446,0.524913805850818,94.1920904723816,15.5987197301593,93.9196865946298,0.36918385493134,0.494299442261327,0.53089052974394,94.4486538069435,24.807468991393,94.660190533981,0.362797448964339,0.431910944613662,0.397484431966919,94.4486538069435,24.807468991393,94.660190533981,0.370125919269482,0.311352301851047,0.418033484455444,94.0384938026143,1.32342196815699,92.8839382321545,0.481903920248907,1.59545642574261,2.88550815550835,94.4486538069435,24.807468991393,94.660190533981
393,0.555931306666666,0.728651526666667,1.05425847,81.8075892452914,-7.21125364480309,85.5869008460703,0.676878346938402,0.63079909425365,0.968011129592205,96.2053915470678,-21.8916593579546,83.2156347067052,0.649637855426721,0.791886658844346,0.574261992690717,95.7660961195969,-3.3256259148014,85.2015252973339,0.602930482352284,0.824198423610774,0.0873894345795137,95.1444764218183,-11.8851179097949,82.8038665318965,0.602032193190376,0.7795317614996,0.0285406759668631,95.1444727143326,-11.8851182829251,82.8038630021111,0.624892808808143,0.953435068237725,0.0633205344933452,95.1444726841676,-11.8851183261602,82.8038629981334,0.447859110923046,0.652643113671174,0.935157628407196,94.4477710139157,10.79898916407,93.3195092008862,0.528036419603709,0.577234854945202,1.14803590301461,90.4808781284114,27.8752111798375,79.9753938344371,0.372888670596824,0.528773012279595,0.523082329693753,94.4477710139157,10.79898916407,93.3195092008862,0.373631920275042,0.53502457218066,0.536348940090659,95.1248561756486,31.4832241526627,95.1661894125666,0.36742209090824,0.45747237275457,0.411139546962941,95.1248561756486,31.4832241526627,95.1661894125666,0.374254406616329,0.357425179093523,0.443717682919975,94.4557573723511,11.3249926031237,93.3611824829159,0.483235408599102,1.90382089205114,2.74629472879487,95.1248561756486,31.4832241526627,95.1661894125666
394,0.56411184,0.73232793,1.06222497,82.3370179854183,-7.24792127924127,86.6894246227607,0.686238526908146,0.637064703054474,0.97474995217308,96.6966879611741,-19.0275367326391,83.4312029279426,0.652478052903041,0.778307327148904,0.574088559038631,96.3316840180981,-1.58393190890905,85.4476687279062,0.599659097095323,0.796021832238445,0.0870907449774204,95.5619787863747,-11.5950500403704,82.5574884497541,0.598180986634531,0.751116900889561,0.0284353415789281,95.5619748187179,-11.5950504109692,82.5574846913163,0.621796761617138,0.925095927040581,0.0623204420142717,95.561974728355,-11.5950505405859,82.5574846784312,0.456531420201527,0.654268220682573,0.944008964889363,94.7128499380567,3.27579452833542,93.1105604402191,0.540167298824784,0.580264523537717,1.15604777908855,90.6728802790126,28.3864179681576,81.2061812894516,0.376152887886154,0.585485204574509,0.520241801237972,94.7128499380567,3.27579452833542,93.1105604402191,0.377489910376498,0.596203226377188,0.542920184665586,96.060791233954,39.0224921299068,96.665285150371,0.372743466455867,0.50272495635439,0.429036111821079,96.060791233954,39.0224921299068,96.665285150371,0.378906481809726,0.437588678592073,0.464604111046832,95.1860914166763,24.8412639639283,95.0242369661951,0.461264645575637,2.24609469227957,2.55297407037115,96.060791233954,39.0224921299068,96.665285150371
395,0.571067596666666,0.735979876666667,1.06762925333333,82.1436192362543,-7.53311274071829,87.6619514558518,0.695063568406493,0.643172574676842,0.980143868858436,96.8842548622015,-15.3252136455951,84.1732504646175,0.655402915278342,0.757323604489727,0.571790451209908,96.6388350280788,-0.700129328813489,85.9194416756185,0.599300702271212,0.767290447123233,0.084939631731082,95.7650897467679,-11.8993858480143,82.635050082214,0.597753365344225,0.722718288750144,0.026032735155037,95.7650855585803,-11.8993862274092,82.6350460882868,0.621102923829135,0.896549756281585,0.0608468905293262,95.7650854383188,-11.8993864001707,82.6350460704616,0.465213777536195,0.65672512834167,0.948652185582906,95.1659776983348,-5.3804742099067,93.4364385724667,0.549309777734525,0.583089490743798,1.16063714197695,91.7036535193892,28.3502070058929,83.2718898258052,0.377998361377209,0.651616795597794,0.520706164603585,95.1659776983348,-5.3804742099067,93.4364385724667,0.379898161032518,0.666614017709927,0.553161194335379,97.4769164115776,46.4567996843215,99.3564554323871,0.378195053899406,0.558961097353995,0.452472337410035,97.4769164115776,46.4567996843215,99.3564554323871,0.382552542711892,0.528520544813941,0.47763854448171,96.6167989166668,38.9249094073868,98.0906916738187,0.409958001931947,2.56668806199213,2.3303195190677,97.4769164115776,46.4567996843215,99.3564554323871
396,0.579209643333333,0.739098733333333,1.07331252333333,81.9569194984319,-8.71820911949988,87.6630535263772,0.703523650324185,0.648047414325952,0.984444228762381,97.2266372529945,-11.9924930155113,82.8070901228793,0.661048193135047,0.73910454069032,0.570829621017116,97.0683655111878,0.494821368007273,84.3776857806236,0.600609129245422,0.740833054856642,0.0843991033904921,96.0947836876496,-11.3750796494146,80.8171065824205,0.597288090023413,0.695851180821413,0.0258782034949261,96.0947800576537,-11.3750799560501,80.8171031555931,0.626178376470567,0.869164563110812,0.0590810538004334,96.0947799130044,-11.3750801637795,80.8171031329679,0.473809400937133,0.662354750434294,0.952304098838718,95.6665297946449,-13.6831962369157,93.7692410487596,0.557012279931415,0.5843414104254,1.16307213678306,92.667401559987,28.3111644296085,85.6914978742482,0.378864062819744,0.717973210766557,0.529619357700261,95.6665297946449,-13.6831962369157,93.7692410487596,0.381186633117838,0.736743968494816,0.570980842232879,99.3281453575138,53.7098494283565,102.655860413774,0.38356160948042,0.617110380110813,0.484885187513003,99.3281453575138,53.7098494283565,102.655860413774,0.386757568993405,0.601062688093102,0.503071841053318,98.4248328990117,49.0954973643484,101.501015784789,0.339268300318266,2.84827680347247,2.09056914803869,99.3281453575138,53.7098494283565,102.655860413774
